global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
5706.526554946415	n/a	n/a	32564445.3223086	3237.1098022460938	n/a	n/a	10478879.871797744	5351.924901111481	n/a	n/a	28643100.14713713	5223.753620300093	6508.844240404212	n/a	n/a	n/a	n/a	-0.0605040684	0.0531243175	-0.0480631944	-0.1265783557	-0.0613616715	0.0066724108	-0.0267182415	-0.0255259628	0.0230810629	-0.0554744331	0.0704973857	-0.0493864435	0.0456389504	-0.0239596413	0.0171419056	-0.0325049597	0.0461808995	-0.0485163117	0.0016017153	-0.0096349349	0.0492661287	-0.0359239797	0.0290801778	-0.0173606603	0.0668586275	-0.0022973423	0.0184644914	-0.0015859466	0.1021163881	-0.056708879	0.050124394	-0.0122464686	0.0675464659	-0.0210646504	3.55933e-05	-0.0011976265	0.0894673653	-0.0304485217	0.0685640243	-0.020879845	0.0047180068	-0.0217348083	-0.0303633095	0.0286686194	-0.0584226805	0.0664665829	-0.046943508	0.0413519716	-0.024596105	0.0091557964	-0.0250698367	0.0559782486	-0.038114689	0.0101113775	-0.0114676933	0.043742069	-0.0444410081	0.0238992196	-0.023403857	0.0831131012	-0.0072363899	0.0066861806	-0.0245119754	0.1063362079	-0.0333631239	0.0439436669	-0.0222541227	0.04278793	-0.0141319894	-0.0230473391	0.0118554172	0.0378213108	-0.0172572075	0.0309591411	-0.0231968647	0.0157132859	-0.0017213675	0.006733787	-0.050939359	0.0396330957	-0.0272357925	0.0768306533	-0.0208743143	0.024265217	-0.0570274424	0.0451958375	-0.0394288265	0.1357561051	-0.0928733423	0.0047729183	-0.0588655983	0.0575514712	-0.0619420662	0.0375595667	-0.0357514346	0.1176616695	-0.0443471103	0.0434107587	-0.097452259	0.0124748584	-0.0470207938	0.1187302435	-0.1657722759	0.0916678532	0.0916618636	0.0916518812	0.0916379066	0.0916199402	0.0517612	n/a	n/a	0.00267922182544	0.00684418	n/a	n/a	4.68427998724e-05	0.0153383	n/a	n/a	0.0002352634468899	-0.000408958	n/a	1.67246645764e-07	n/a	-0.00109349	n/a	n/a	1.1957203800999995e-06	0.000950416	n/a	n/a	9.03290573056e-07	0.0	0.0
5719.498725821411	12.972170874996664	168.2772172101117	32712665.67467275	3214.5212524414064	-22.58854980468732	510.24258227883945	10333146.88239747	5375.3032346564205	23.378333544939775	546.5464793384565	28893884.864507776	5246.843249777524	6658.121447753906	1.332299	26.853554	0.04773042	0.0278804	-0.1054447495	-0.0593774513	-0.1358345093	-0.134686669	0.0057081418	0.0870523208	-0.1611614402	-0.0672224724	-0.0248063745	-0.0492424119	0.1157780734	-0.2055380973	0.0683548232	-0.0001244811	0.0545624494	0.046436757	-0.1678035584	-0.0421405151	0.0494954889	-0.080545039	0.050816187	-0.1389541035	-0.2140901372	-0.0865544352	-0.0443929955	0.0415559496	-0.0089632973	0.0840593384	0.0461967086	-0.1463851164	-0.0490859321	-0.0619199539	-0.1420983817	-0.056861052	-0.0137214618	-0.0041629107	0.0331216544	-0.1008417549	-0.0040747145	0.018821853	0.104338878	0.0374444557	-0.0727150018	-0.0155716476	-0.05452748	0.1163952936	-0.2024805409	0.0675225562	-0.0265911475	0.0603746356	-0.0095866356	-0.1640896447	-0.036862812	-0.0525031965	-0.102561927	0.0561528901	-0.0435661436	0.207648931	-0.0575403571	-0.0705962013	0.1363472989	0.0988551505	0.0569187816	0.0188319646	-0.2263183661	-0.0009991827	-0.0142395077	-0.1140332573	0.0489137353	-0.0130751964	-0.016303201	0.0508832285	0.0927793693	-0.032831934	-0.0276878193	0.1249670179	0.0617547199	0.0826201175	0.1193871421	0.0236536313	-0.0914935511	0.1078446975	0.0660785813	0.0705730616	-0.1113184165	-0.047932616	-0.1030140215	0.2486806698	-0.2226208331	-0.095073365	0.0095959626	0.0696340137	-0.1367493498	0.0308958961	0.1180721067	0.1071226508	0.0366391934	0.0868684839	-0.1263427977	0.1484781768	-0.0200256932	0.0967819316	-0.0933241473	0.0916518812	0.0915979829	0.0915081759	0.0913824953	0.0912209905	0.0437276	-0.0080336	6.453872896000003e-05	0.0019121030017599	0.0318529	0.02500872	0.0006254360760384	0.00101460723841	0.0228166	0.0074783	5.592497089e-05	0.0005205972355599	-0.000438646	-2.968799999999999e-05	1.92410313316e-07	8.813773439999993e-10	-0.000978982	0.0001145079999999	1.3112082063999985e-08	9.58405756324e-07	0.000950416	0.0	0.0	9.03290573056e-07	0.0	0.0
5680.479508152604	-39.01921766880787	1522.499347485808	32267847.442541644	3157.7479553222656	-56.77329711914081	3223.207265778242	9971372.149341948	5343.701597853235	-31.6016368031851	998.6634486404232	28555146.76689922	5213.345760382931	6356.832820195737	1.442147	29.067629	0.0734053199999999	0.0391489	-0.0154029459	0.0404373096	0.0361176818	0.0621024435	0.0892307925	0.1161661046	-0.0542816039	0.0396811626	0.000327592	-0.0133954422	0.0257489489	-0.1757002198	-0.0602452817	0.0695720894	-0.0784753404	-0.051459922	-0.0295339681	-0.1207000468	0.022282577	-0.1259302339	0.003328384	-0.0710933555	-0.0232188981	-0.0650926081	-0.0768754253	0.0666909863	-0.0341016986	-0.1446735662	0.0749009268	-0.1082058021	0.0519873687	0.0718747966	-0.0309158723	0.0214534522	0.0741748202	-0.1060327143	0.0540853271	0.1049716789	-0.2241396657	0.003995333	0.0013572553	0.0930350201	0.0406136345	0.0106275209	-0.0081773869	0.0238147977	-0.1778898236	-0.0779094462	0.0612236535	-0.0591817798	-0.0986193843	-0.0120885765	-0.0981805549	-0.0252088369	-0.1035151883	0.0452052359	-0.0645488598	0.0234248182	-0.0672633639	-0.0544987663	0.0752186528	0.0267616826	-0.1464591115	0.0308995784	-0.0192580024	0.0406110074	-0.1270432622	-0.051411983	-0.0123430611	-0.0967843866	0.0155084	0.0155752448	-0.0566721132	0.0188006398	0.131845986	0.0311008159	-0.0183134924	-0.0005234616	0.1863677211	-0.0152102514	-0.030760201	0.07140256	-0.0397817839	0.0689769099	-0.1388250593	0.0157578226	0.0557130429	0.1882574543	-0.1051035893	-0.1267308626	-0.0217526277	0.0776223308	-0.0894918673	0.0424301452	-0.0288771572	0.0652768447	0.0125733921	0.0432913058	0.0467512789	0.1225364845	0.0589100081	-0.0519530954	-0.0257277682	0.0916199402	0.0914702662	0.0912209905	0.0908723846	0.0904248282	0.0382636	-0.0054639999999999	2.9855295999999964e-05	0.00146410308496	0.00533208	-0.02652082	0.0007033538934724	2.8431077126400003e-05	0.047943	0.0251264	0.00063133597696	0.002298531249	-0.000414421	2.422500000000001e-05	1.71744765241e-07	5.868506250000003e-10	-0.000889658	8.9324e-05	7.978776976e-09	7.91491356964e-07	0.0007380829999999	-0.0002123330000001	4.508530288904249e-08	5.447665148888524e-07	0.0	0.0
5687.204955495743	6.725447343139422	45.23164196534111	32344300.205815338	3186.1051025390625	28.357147216796875	804.1277982750908	10151265.72442545	5350.754161478827	7.052563625591574	49.73865369301737	28630570.096582983	5221.79944290331	6323.328920978049	1.233003	24.85216	0.08448572	0.0432078	0.0196743818	-0.0195627357	-0.0912930138	-0.0209858254	0.0079432894	0.0340059311	-0.1552570944	-0.0845791272	0.0521156622	0.0019924279	0.0331313631	-0.1080189666	0.0345642598	0.0748366739	-0.04478841	-0.0638991527	-0.160445815	0.0195717245	0.0745690796	-0.1345720152	0.1432112712	-0.1507563147	-0.0685590182	-0.1253940466	-0.0167150585	-0.0379889657	-0.0072781615	0.1455370957	-0.008120997	0.0436577975	0.0772812725	0.1353459904	-0.0013950763	0.013754051	0.0457779423	0.0756595501	-0.0886011361	-0.0028914457	-0.011770983	0.1425788796	-0.02126223	0.070326162	-0.0827839473	0.0645215196	0.0077593143	0.0351605946	-0.1163060324	0.0150703785	0.0751347184	-0.0222991887	-0.0895359509	-0.1170822243	0.0427924891	-0.0718173878	-0.1312947944	0.1832637999	-0.0698106187	0.1483615293	-0.1296191105	-0.0326846925	-0.0183261481	0.0006226598	0.1568803629	-0.0045641121	0.1122237536	0.0241970347	-0.062866442	-0.0153406166	0.0102934282	0.0024458456	-0.0600746982	-0.0793602344	-0.004257365	-0.1524971296	0.0722203848	-0.0069838693	0.0744960968	-0.0200170168	0.0266721921	0.0242004948	-0.0110296575	0.1025820483	0.0959180533	0.0774236094	-0.0294609851	-0.0126331852	-0.0162866517	0.1778868009	-0.2028514902	-0.1242969301	-0.0453301612	0.08523758	-0.0164997717	0.0617758242	0.0567413777	0.0906436084	-0.005489141	0.0575583032	-0.0579004559	0.1133660828	-0.0522428095	-0.0144371736	0.0573399544	0.0915720357	0.0912788023	0.0907907753	0.0901089963	0.0892349201	0.0314587	-0.0068049	4.6306664010000034e-05	0.00098964980569	0.0318807	0.02654862	0.0007048292239043	0.0010163790324899	0.0192253	-0.0287177	0.00082470629329	0.00036961216009	-0.000414294	1.269999999999939e-07	1.71639518436e-07	1.6128999999998444e-14	-0.000641942	0.000247716	6.136321665600001e-08	4.1208953136400005e-07	0.000537636	-0.0002004469999999	4.017899980895992e-08	2.89052468496e-07	0.0	0.0
5689.278369820918	2.073414325174781	4.299046963839992	32367888.36931216	3192.919509887696	6.814407348633722	46.43614751311327	10194734.996621486	5346.767143438578	-3.9870180402485857	15.896312853267672	28587918.88615433	5216.75601241256	6384.118981668224	1.32043	26.614332	0.0941516	0.0500124	-0.0051703195	-0.0091972917	0.0483156599	0.0254443834	0.0367597572	-0.0216946701	-0.0753623703	0.0484549485	-0.0271583363	-0.0021536538	0.0007870398	-0.0464133697	0.0810637307	0.0042566803	-0.0202764746	-0.1663301333	0.0236201458	-0.0398115975	-0.0139571583	0.0188692158	-0.0679081283	-0.074761081	-0.123002015	-0.0394213748	-0.0639812824	-0.1413102565	-0.0198308186	-0.0430151367	-0.0711674774	0.0761393086	0.0085220558	0.0866460886	-0.0263003061	-0.0497794415	-0.0792188917	0.0158100276	0.0044745353	0.0981111825	0.0881639934	0.0939072066	-0.0096148316	0.0627640107	0.0475762804	-0.0208374895	-0.0024786409	0.0006746905	-0.0551681296	0.077298922	0.0093106681	-0.0306758587	-0.1465491608	0.0851104551	0.0189817481	0.0042524176	-0.0536371585	-0.0845038546	-0.0138060679	0.1418111095	-0.0664974147	-0.0886451045	-0.0738899025	-0.1211805638	-0.011096979	-0.0737647679	0.0815306303	-0.0314623937	-0.0637914518	-0.0593958734	-0.0076987059	0.057161371	0.0083354531	-0.0136760127	-0.0675491193	0.0342699947	-0.0539960228	0.0502410248	0.1256847383	0.0889836469	-0.0173575177	-0.0146483836	-0.0331660575	0.0373616656	-0.0553926002	-0.0396637654	0.0442795607	0.076322773	0.0035621782	0.1607834736	-0.0071417271	-0.1184125914	-0.0749835447	-0.0193831915	-0.0411773035	0.0908725132	0.0308905057	-0.0763534374	0.0058054309	-0.0933097884	0.0435541853	0.0217643046	-0.0140213859	-0.1354896087	0.1086042258	0.0915081759	0.0910237247	0.090218205	0.0890944581	0.0876564477	0.0245352	-0.0069234999999999	4.793485224999999e-05	0.00060197603904	-0.0109282	-0.0428089	0.0018326019192099	0.00011942555524	0.0375062	0.0182809	0.00033419130481	0.00140671503844	-0.000326223	8.8071e-05	1.06421445729e-07	7.756501041e-09	-0.000362922	0.0002790199999999	7.785216039999998e-08	1.31712378084e-07	0.000381961	-0.0001556749999999	2.4234705624999996e-08	1.45894205521e-07	0.0	0.0
5699.687442992962	10.409073172044373	108.3488043009739	32486436.94781165	3208.383377075196	15.4638671875	239.1311883926392	10293723.89429244	5357.742442128262	10.975298689683768	120.45718132777424	28705404.076182514	5228.363383704725	6495.070148501189	1.176565	23.714603	0.09232675	0.0530258	-0.0546754736	-0.002715642	-0.0927081653	-0.021331108	0.0161124703	0.0684448348	-0.0745606435	-0.0848396884	-0.0105610166	0.0378150307	0.0921582398	-0.1093675676	0.0849767744	-0.0315444603	0.0124911076	-0.1206032246	0.0168636291	-0.0142939668	0.0944536805	0.0879979586	0.0005262858	0.0056498237	-0.0367376962	-0.0645388125	-0.0748771698	0.0608000675	0.0274667478	0.0555752611	0.0242352636	0.1224559168	0.1020186379	0.1397465039	0.0788976385	-0.0503284339	-0.0165786038	0.0854668164	0.0204359879	-0.0202563126	0.0129723738	-0.0572973357	0.0114878267	-0.0231876503	-0.0831209496	-0.0003525104	0.0376976258	0.0966498007	-0.1185985965	0.0848070297	-0.0232761475	0.0046563975	-0.0975433486	0.0592529898	0.0204168447	-0.0897850161	0.0387563134	-0.0463251331	0.0177716358	0.0563328318	-0.0861080806	-0.0353669961	-0.018086047	0.0669151463	0.0750469839	0.0018796485	0.1958852597	-0.0065131389	-0.0643745273	0.0797671739	-0.0120337022	0.0453363353	-0.046901032	0.0505609589	-0.0515395459	0.0245635497	-0.002272268	-0.0597738012	-0.044921635	-0.0367305211	-0.064172835	0.0557620616	-0.0854095018	0.0782274207	0.0869796917	0.0238508366	0.0047234449	0.0783414906	-0.0906827162	0.0171840342	-0.011672972	-0.0587933332	-0.1527247443	0.0682416387	0.0295699941	0.0349674002	0.0267301478	0.0623619217	0.0594443845	-0.0575857406	0.090133501	0.0579392595	0.0055919863	-0.0495885157	-0.0434429526	0.091428372	0.0907052112	0.0895041772	0.0878315976	0.0856962841	0.0163574	-0.0081777999999999	6.687641283999998e-05	0.00026756453476	0.0344848	0.045413	0.002062340569	0.00118920143104	0.0129909	-0.0245153	0.00060099993409	0.0001687634828099	-0.000434584	-0.000108361	1.88863253056e-07	1.1742106321000002e-08	-0.000251137	0.0001117849999999	1.2495886224999995e-08	6.3069792769e-08	0.000446228	6.426700000000001e-05	4.1302472890000015e-09	1.99119427984e-07	0.0	0.0
5678.976553635219	-20.710889357743326	428.9409379886858	32250774.69673855	3157.639974975586	-50.74340209961019	2574.8928566427244	9970690.21156382	5341.422184401977	-16.32025772628549	266.3508122523812	28530790.952021584	5212.857702748636	6385.166768745754	1.218516	24.560171	0.06922034	0.0428825	-0.0173418056	0.0231860745	0.0523805527	0.0452470594	0.1632166809	-0.0721812398	-0.0678928874	0.0605209298	-0.050005268	0.0326593125	0.037499689	-0.142109884	-0.0197179004	-0.0519202045	0.0776314614	-0.0589587223	0.0129523998	0.0705788019	-0.0780109946	0.0188962808	-0.1161530196	-0.0382748975	-0.1232770802	0.0308986938	-0.0308884696	-0.0329486126	0.0688876475	-0.0288935044	0.0134733316	0.0542448672	0.0082165663	-0.052651276	-0.1313190428	-0.0287519068	0.0240044641	-0.045777983	0.0007473509	0.03515675	0.0090855956	-0.0102567431	0.0699769082	-0.0402796555	0.061196808	-0.0481709688	0.0255991302	0.0399354117	-0.1379759394	-0.0144096786	-0.0778518128	0.0513393207	-0.0214104876	0.0190179039	0.0894980764	0.0728683577	-0.0432621933	-0.1298117536	0.0163362482	0.1029799564	0.0519250904	-0.0700404294	-0.0821970447	0.0004306736	-0.0418666289	0.0031935864	-0.0009085988	0.0226761434	0.0330133179	-0.1690436753	-0.0501131556	0.0149899211	-0.0031775431	-0.0350453729	0.0085626952	-0.0647801499	0.0154763246	-0.1047069072	-0.0964890966	0.0159389906	-0.0156172296	0.0038931469	-0.0840652996	0.0001967783	-0.0785325036	0.0490585161	-0.0576153951	0.0131397063	-0.0003458024	0.0304006879	0.0779153556	-0.1191404541	0.0063247103	-0.0323718703	-0.0249611091	-0.0253624388	0.1024381424	-0.0947002978	0.0993754411	-0.1160416536	0.0672882256	-0.0030644994	-0.0492962751	-0.0342501116	0.012135899	0.091332638	0.0903234838	0.0886498116	0.0863239347	0.0833629647	0.0144596	-0.0018978	3.601644840000006e-06	0.0002090800321599	-0.00266354	-0.03714834	0.0013799991647556	7.094445331599999e-06	0.0339438	0.0209529	0.00043902401841	0.00115218155844	-0.000344528	9.005600000000003e-05	1.1869954278400001e-07	8.110083136000007e-09	-0.000205757	4.538000000000003e-05	2.0593444000000027e-09	4.2335943049e-08	0.000397238	-4.899e-05	2.4000201e-09	1.5779802864400001e-07	0.0	0.0
5676.089842532537	-2.8867111026820567	8.333100990347855	32217995.90050104	3206.915139770508	49.27516479492215	2428.041865566735	10284304.713689296	5343.518685299176	2.0965008971988937	4.395316011955766	28553191.94014143	5214.004051003647	6329.133508566151	1.139948	22.976574	0.089695175	0.0453549	-0.0062201493	-0.0026835951	-0.0176357369	0.0354461966	-0.0415109656	-0.0943005512	-0.0334548339	-0.0786300729	0.0187751912	0.1025957589	0.0755480705	-0.100228571	-0.0298358598	0.013486376	0.0125913277	-0.0169802406	0.0947093107	-0.0911996027	0.0281458891	0.034014315	-0.0740585814	0.0015823573	-0.0605146342	-0.1452679597	0.1434068054	0.0206110788	0.0830280521	-0.091890896	-0.014626742	-0.0336345209	0.0906685835	0.0959977702	0.1374475316	-0.0317493471	-0.0650393818	-0.0199575095	-0.1348973407	0.0301348885	0.1025016602	-0.098011632	-0.089578038	0.0404281727	-0.0704138942	0.0226047726	0.1076336116	0.0812253538	-0.0960231475	-0.033315458	0.0007710154	0.0228399675	-0.0021393718	0.0914060885	-0.0690886126	-0.0178899579	-0.0189466855	-0.1300697933	0.0175991944	0.0918646596	-0.1066144191	0.1409376031	-0.0590446994	0.034606316	-0.0712496718	-0.0226712519	0.0332981897	0.034260335	-0.0818490132	0.1618178586	-0.0203234701	0.0121369354	-0.0157600115	-0.0805142875	0.0383077434	0.0848300417	-0.0041458693	0.0928703665	0.005214254	-0.0003984314	-0.132501302	0.0467450186	-0.0284228643	0.0293314132	0.0863448121	0.1257315312	-0.0755819524	0.0583187913	0.0523761317	-0.0506689876	0.1377196918	-0.0386511456	-0.0378952216	-0.0424659764	-0.0220211821	0.0028925252	0.037775588	-0.0895145511	0.0046308069	0.0037897388	0.1476618853	0.0405401601	0.0701171669	0.0339419888	0.0374082937	0.0912209905	0.0898788085	0.0876564477	0.0845756715	0.0806666498	0.00670338	-0.0077562199999999	6.015894868839999e-05	4.49353034244e-05	0.0326865	0.03535004	0.0012496253280016	0.00106840728225	0.0151613	-0.0187825	0.00035278230625	0.00022986501769	-0.00017029	0.0001742379999999	2.89986841e-08	3.035888064399999e-08	3.57353e-05	0.0002414923	5.831853095929e-08	1.2770116660900003e-09	0.000537636	0.0001403979999999	1.9711598403999993e-08	2.89052468496e-07	0.0	0.0
5660.4041383106505	-15.685704221886226	246.04131693649936	32040175.00900434	3177.766400146485	-29.148739624023165	849.6490216690981	10098199.29389995	5330.394038775919	-13.12464652325616	172.25634636042005	28413100.608617857	5201.533041973401	6218.56838086999	1.242625	25.046114	0.0830033849999999	0.0429735	0.0275549104	0.0202331447	0.1026142159	0.0389068618	0.0829495545	0.0243854625	0.0363025716	0.1040934478	-0.0209703151	-0.0173182899	0.0095338242	-0.0576318629	-0.0619241768	0.0415548219	-0.0683157492	0.0211842797	0.0306918482	0.0936796237	0.0426268321	-0.0208548078	-0.0243244415	0.0230633264	0.1222063136	0.0321247341	-0.0621131122	0.0671415641	-0.0034398981	-0.0363503764	-0.0253102139	-0.0940865775	0.0753809905	-0.0516217005	-0.0463597345	-0.1451130184	0.0276430286	0.0293278151	-0.0237331303	-0.0009860897	-0.0400454982	0.1124935237	0.0913290617	-0.1435950347	0.1079582663	-0.0207271016	-0.0153874764	0.0067722302	-0.0576223397	-0.076089913	0.0613572733	-0.0459590176	0.049619547	0.0257322152	0.0716092091	-0.0514808756	0.006859046	-0.0021140462	-0.0284900065	-0.1177024838	0.0153864321	-0.0568689739	0.0413598629	0.0358393446	-0.0615682668	-0.003686381	-0.0103377143	0.0969694279	-0.0391781568	-0.0451735762	-0.1209488689	0.0935626006	-0.0728678207	0.0139653866	0.079429457	0.0372806974	-0.0278458817	-0.1906045857	0.0021131133	0.0340369666	0.0156455571	-0.0680973991	-0.0091952751	-0.0306614211	-0.0721846836	0.0752523489	-0.0343285896	-0.0824037698	0.0087017649	-0.0634684003	0.0414182882	-0.0529961079	0.0035750901	-0.0266952251	-0.0064665864	-0.0079264848	-0.0844350171	-0.0532090759	-0.0622036591	0.0315619124	0.1279212955	0.0117084269	0.0025993911	-0.0084042244	0.0873423694	0.0910934489	0.0893714952	0.086525643	0.0825916807	0.0776190801	0.0109509	0.0042475199999999	1.8041426150399994e-05	0.0001199222108099	0.0398215	0.007135	5.090822500000004e-05	0.00158575186225	0.0490076	0.0338462999999999	0.0011455720236899	0.0024017448577599	-0.000445634	-0.0002753439999999	1.9858966195600002e-07	7.581431833599999e-08	-0.000261529	-0.0002972643	8.836606405448999e-08	6.8397417841e-08	0.000354753	-0.0001828829999999	3.3446191688999984e-08	1.25849691009e-07	0.0	0.0
5674.065229112026	13.661090801375394	186.62540188342345	32195016.224218108	3189.4992248535154	11.732824707030431	137.65917560590373	10172905.305341177	5342.273969433398	11.879930657478326	141.1327524264934	28539891.16448567	5214.10041237502	6195.527491561226	1.082939	21.827499	0.099229033	0.0550659	0.0417366768	0.0687040245	0.0443582123	0.1015070767	-0.0340749826	0.0034230326	0.0086965163	-0.0245791993	-0.0111949019	0.0377700721	-0.0534630111	0.0069419706	-0.0010460485	0.0543966646	-0.0343620142	-0.0581881069	0.1373241243	-0.0102280075	-0.0452150056	0.007352884	0.0664262535	-0.0301401659	-0.0231660264	0.0466475833	-0.0019176314	0.0146716933	0.0016005258	-0.0567770162	-0.0145933129	-0.0634189315	0.0208151464	-0.0114056658	-0.0456913828	0.0042338833	0.0679447368	-0.0637031531	0.0045143594	-0.0215927414	-0.0102566496	0.00731133	-0.0569862604	0.077410897	-0.0239667106	-0.012815058	0.0428358058	-0.0498656806	0.0072765873	-0.0125427015	0.065677769	-0.0242812718	-0.024449777	0.1381161736	-0.0167803286	0.0538241613	0.0421775224	0.0566846416	-0.0021112984	0.0330561502	0.0570798412	-0.0050853181	0.0364967466	0.0066234545	-0.0669895076	-0.0400060937	-0.0579199558	0.0144057216	-0.0006914678	-0.0514084624	-0.0170130594	-0.0662621976	-0.0217444149	0.0402771338	0.0491457218	0.0361407745	0.0369055511	0.0062683622	0.071805246	-0.0094325117	-0.0513394496	0.0171872121	0.076318893	0.0152976248	-0.0223312623	0.0637266965	0.0084804174	0.0767239084	0.1285655778	-0.0221484436	0.0190879069	0.0226854231	-0.0671144501	-0.0943011253	0.0100679709	0.0373927718	-0.0224104495	-0.0949130613	-0.0740541409	-0.0210153263	0.0691685082	0.0276598219	-0.0890898977	0.087752945	0.02732826	0.0909500356	0.0888018974	0.0852591707	0.0803774921	0.074233526	0.00874689	-0.0022040099999999	4.857660080099997e-06	7.65080846721e-05	-0.000838973	-0.040660473	0.0016532740645837	7.03875694729e-07	0.0209906	-0.0280169999999999	0.0007849522889999	0.00044060528836	0.0	0.000445634	0.0	1.9858966195600002e-07	-0.000219754	4.177499999999997e-05	1.7451506249999974e-09	4.8291820516000006e-08	0.000275211	-7.954200000000005e-05	6.326929764000007e-09	7.5741094521e-08	0.0	0.0
