onset	duration	stim_file	trial_type	block	hit
0	18	n/a	fix	1	n/a
18	3	localizer/Faces/face_1.mov	faces	2	n/a
21	3	localizer/Faces/face_10.mov	faces	2	n/a
24	3	localizer/Faces/face_11.mov	faces	2	n/a
27	3	localizer/Faces/face_11.mov	faces	2	1
30	3	localizer/Faces/face_14.mov	faces	2	n/a
33	3	localizer/Faces/face_15.mov	faces	2	n/a
36	3	localizer/Objects/obj_10.mov	objects	3	n/a
39	3	localizer/Objects/obj_13.mov	objects	3	n/a
42	3	localizer/Objects/obj_14.mov	objects	3	n/a
45	3	localizer/Objects/obj_16.mov	objects	3	n/a
48	3	localizer/Objects/obj_17.mov	objects	3	n/a
51	3	localizer/Objects/obj_17.mov	objects	3	1
54	3	localizer/Scenes/scene_1.mov	scenes	4	n/a
57	3	localizer/Scenes/scene_11.mov	scenes	4	n/a
60	3	localizer/Scenes/scene_11.mov	scenes	4	1
63	3	localizer/Scenes/scene_16.mov	scenes	4	n/a
66	3	localizer/Scenes/scene_17.mov	scenes	4	n/a
69	3	localizer/Scenes/scene_19.mov	scenes	4	n/a
72	3	localizer/Bodies/body_10.mov	bodies	5	n/a
75	3	localizer/Bodies/body_11.mov	bodies	5	n/a
78	3	localizer/Bodies/body_12.mov	bodies	5	n/a
81	3	localizer/Bodies/body_13.mov	bodies	5	n/a
84	3	localizer/Bodies/body_14.mov	bodies	5	n/a
87	3	localizer/Bodies/body_14.mov	bodies	5	1
90	3	localizer/Scrambled15G/obj01_gscr.mov	scrambled	6	n/a
93	3	localizer/Scrambled15G/obj02_gscr.mov	scrambled	6	n/a
96	3	localizer/Scrambled15G/obj03_gscr.mov	scrambled	6	n/a
99	3	localizer/Scrambled15G/obj04_gscr.mov	scrambled	6	n/a
102	3	localizer/Scrambled15G/obj04_gscr.mov	scrambled	6	1
105	3	localizer/Scrambled15G/obj06_gscr.mov	scrambled	6	n/a
108	18	n/a	fix	7	n/a
126	3	localizer/Faces/face_16.mov	faces	8	n/a
129	3	localizer/Faces/face_16.mov	faces	8	1
132	3	localizer/Faces/face_18.mov	faces	8	n/a
135	3	localizer/Faces/face_19.mov	faces	8	n/a
138	3	localizer/Faces/face_2.mov	faces	8	n/a
141	3	localizer/Faces/face_21.mov	faces	8	n/a
144	3	localizer/Objects/obj_19.mov	objects	9	n/a
147	3	localizer/Objects/obj_2.mov	objects	9	n/a
150	3	localizer/Objects/obj_21.mov	objects	9	n/a
153	3	localizer/Objects/obj_22.mov	objects	9	n/a
156	3	localizer/Objects/obj_22.mov	objects	9	1
159	3	localizer/Objects/obj_24.mov	objects	9	n/a
162	3	localizer/Scrambled15G/obj07_gscr.mov	scrambled	10	n/a
165	3	localizer/Scrambled15G/obj08_gscr.mov	scrambled	10	n/a
168	3	localizer/Scrambled15G/obj08_gscr.mov	scrambled	10	0
171	3	localizer/Scrambled15G/obj10_gscr.mov	scrambled	10	n/a
174	3	localizer/Scrambled15G/obj11_gscr.mov	scrambled	10	n/a
177	3	localizer/Scrambled15G/obj12_gscr.mov	scrambled	10	n/a
180	3	localizer/Scenes/scene_20.mov	scenes	11	n/a
183	3	localizer/Scenes/scene_22.mov	scenes	11	n/a
186	3	localizer/Scenes/scene_22.mov	scenes	11	1
189	3	localizer/Scenes/scene_25.mov	scenes	11	n/a
192	3	localizer/Scenes/scene_26.mov	scenes	11	n/a
195	3	localizer/Scenes/scene_27.mov	scenes	11	n/a
198	3	localizer/Bodies/body_16.mov	bodies	12	n/a
201	3	localizer/Bodies/body_17.mov	bodies	12	n/a
204	3	localizer/Bodies/body_18.mov	bodies	12	n/a
207	3	localizer/Bodies/body_19.mov	bodies	12	n/a
